Taxon,Order,Family,Genus,Species
Neoaves,Passeriformes,Irenidae,Irena,Irena puella
Neoaves,Passeriformes,Irenidae,Irena,Irena cyanogastra
Neoaves,Passeriformes,Regulidae,Regulus,Regulus ignicapilla
Neoaves,Passeriformes,Regulidae,Regulus,Regulus goodfellowi
Neoaves,Passeriformes,Regulidae,Regulus,Regulus regulus
Neoaves,Passeriformes,Regulidae,Regulus,Regulus madeirensis
Neoaves,Passeriformes,Regulidae,Regulus,Regulus satrapa
Neoaves,Passeriformes,Regulidae,Regulus,Regulus calendula
Neoaves,Passeriformes,Elachuridae,Elachura,Elachura formosa
Neoaves,Passeriformes,Hyliotidae,Hyliota,Hyliota flavigaster
Neoaves,Passeriformes,Hyliotidae,Hyliota,Hyliota australis
Neoaves,Passeriformes,Hyliotidae,Hyliota,Hyliota usambara
Neoaves,Passeriformes,Hyliotidae,Hyliota,Hyliota violacea
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus albobrunneus
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus zonatus
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus megalopterus
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus nuchalis
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus fasciatus
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus chiapensis
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus griseus
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus rufinucha
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus humilis
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus capistratus
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus gularis
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus jocosus
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus yucatanicus
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus brunneicapillus
Neoaves,Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus turdinus
Neoaves,Passeriformes,Troglodytidae,Odontorchilus,Odontorchilus branickii
Neoaves,Passeriformes,Troglodytidae,Odontorchilus,Odontorchilus cinereus
Neoaves,Passeriformes,Troglodytidae,Salpinctes,Salpinctes obsoletus
Neoaves,Passeriformes,Troglodytidae,Catherpes,Catherpes mexicanus
Neoaves,Passeriformes,Troglodytidae,Hylorchilus,Hylorchilus sumichrasti
Neoaves,Passeriformes,Troglodytidae,Hylorchilus,Hylorchilus navai
Neoaves,Passeriformes,Troglodytidae,Cinnycerthia,Cinnycerthia unirufa
Neoaves,Passeriformes,Troglodytidae,Cinnycerthia,Cinnycerthia olivascens
Neoaves,Passeriformes,Troglodytidae,Cinnycerthia,Cinnycerthia peruana
Neoaves,Passeriformes,Troglodytidae,Cinnycerthia,Cinnycerthia fulva
Neoaves,Passeriformes,Troglodytidae,Cistothorus,Cistothorus stellaris
Neoaves,Passeriformes,Troglodytidae,Cistothorus,Cistothorus meridae
Neoaves,Passeriformes,Troglodytidae,Cistothorus,Cistothorus apolinari
Neoaves,Passeriformes,Troglodytidae,Cistothorus,Cistothorus platensis
Neoaves,Passeriformes,Troglodytidae,Cistothorus,Cistothorus palustris
Neoaves,Passeriformes,Troglodytidae,Thryomanes,Thryomanes bewickii
Neoaves,Passeriformes,Troglodytidae,Ferminia,Ferminia cerverai
Neoaves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius atrogularis
Neoaves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius spadix
Neoaves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius fasciatoventris
Neoaves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius euophrys
Neoaves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius eisenmanni
Neoaves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius genibarbis
Neoaves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius mystacalis
Neoaves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius coraya
Neoaves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius felix
Neoaves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius maculipectus
Neoaves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius rutilus
Neoaves,Passeriformes,Troglodytidae,Pheugopedius,Pheugopedius sclateri
Neoaves,Passeriformes,Troglodytidae,Thryophilus,Thryophilus pleurostictus
Neoaves,Passeriformes,Troglodytidae,Thryophilus,Thryophilus rufalbus
Neoaves,Passeriformes,Troglodytidae,Thryophilus,Thryophilus sernai
Neoaves,Passeriformes,Troglodytidae,Thryophilus,Thryophilus nicefori
Neoaves,Passeriformes,Troglodytidae,Thryophilus,Thryophilus sinaloa
Neoaves,Passeriformes,Troglodytidae,Cantorchilus,Cantorchilus modestus
Neoaves,Passeriformes,Troglodytidae,Cantorchilus,Cantorchilus zeledoni
Neoaves,Passeriformes,Troglodytidae,Cantorchilus,Cantorchilus elutus
Neoaves,Passeriformes,Troglodytidae,Cantorchilus,Cantorchilus leucotis
Neoaves,Passeriformes,Troglodytidae,Cantorchilus,Cantorchilus superciliaris
Neoaves,Passeriformes,Troglodytidae,Cantorchilus,Cantorchilus guarayanus
Neoaves,Passeriformes,Troglodytidae,Cantorchilus,Cantorchilus longirostris
Neoaves,Passeriformes,Troglodytidae,Cantorchilus,Cantorchilus griseus
Neoaves,Passeriformes,Troglodytidae,Cantorchilus,Cantorchilus semibadius
Neoaves,Passeriformes,Troglodytidae,Cantorchilus,Cantorchilus nigricapillus
Neoaves,Passeriformes,Troglodytidae,Cantorchilus,Cantorchilus thoracicus
Neoaves,Passeriformes,Troglodytidae,Cantorchilus,Cantorchilus leucopogon
Neoaves,Passeriformes,Troglodytidae,Thryothorus,Thryothorus ludovicianus
Neoaves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes troglodytes
Neoaves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes hiemalis
Neoaves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes pacificus
Neoaves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes tanneri
Neoaves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes aedon
Neoaves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes cobbi
Neoaves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes sissonii
Neoaves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes rufociliatus
Neoaves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes ochraceus
Neoaves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes solstitialis
Neoaves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes monticola
Neoaves,Passeriformes,Troglodytidae,Troglodytes,Troglodytes rufulus
Neoaves,Passeriformes,Troglodytidae,Thryorchilus,Thryorchilus browni
Neoaves,Passeriformes,Troglodytidae,Uropsila,Uropsila leucogastra
Neoaves,Passeriformes,Troglodytidae,Henicorhina,Henicorhina leucosticta
Neoaves,Passeriformes,Troglodytidae,Henicorhina,Henicorhina leucophrys
Neoaves,Passeriformes,Troglodytidae,Henicorhina,Henicorhina anachoreta
Neoaves,Passeriformes,Troglodytidae,Henicorhina,Henicorhina leucoptera
Neoaves,Passeriformes,Troglodytidae,Henicorhina,Henicorhina negreti
Neoaves,Passeriformes,Troglodytidae,Microcerculus,Microcerculus philomela
Neoaves,Passeriformes,Troglodytidae,Microcerculus,Microcerculus marginatus
Neoaves,Passeriformes,Troglodytidae,Microcerculus,Microcerculus ustulatus
Neoaves,Passeriformes,Troglodytidae,Microcerculus,Microcerculus bambla
Neoaves,Passeriformes,Troglodytidae,Cyphorhinus,Cyphorhinus thoracicus
Neoaves,Passeriformes,Troglodytidae,Cyphorhinus,Cyphorhinus arada
Neoaves,Passeriformes,Troglodytidae,Cyphorhinus,Cyphorhinus phaeocephalus
Neoaves,Passeriformes,Polioptilidae,Microbates,Microbates collaris
Neoaves,Passeriformes,Polioptilidae,Microbates,Microbates cinereiventris
Neoaves,Passeriformes,Polioptilidae,Ramphocaenus,Ramphocaenus melanurus
Neoaves,Passeriformes,Polioptilidae,Ramphocaenus,Ramphocaenus sticturus
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila caerulea
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila melanura
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila californica
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila lembeyei
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila albiloris
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila nigriceps
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila plumbea
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila lactea
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila guianensis
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila facilis
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila paraensis
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila attenboroughi
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila clementsi
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila schistaceigula
Neoaves,Passeriformes,Polioptilidae,Polioptila,Polioptila dumicola
Neoaves,Passeriformes,Sittidae,Sitta,Sitta europaea
Neoaves,Passeriformes,Sittidae,Sitta,Sitta arctica
Neoaves,Passeriformes,Sittidae,Sitta,Sitta nagaensis
Neoaves,Passeriformes,Sittidae,Sitta,Sitta cashmirensis
Neoaves,Passeriformes,Sittidae,Sitta,Sitta castanea
Neoaves,Passeriformes,Sittidae,Sitta,Sitta cinnamoventris
Neoaves,Passeriformes,Sittidae,Sitta,Sitta neglecta
Neoaves,Passeriformes,Sittidae,Sitta,Sitta himalayensis
Neoaves,Passeriformes,Sittidae,Sitta,Sitta victoriae
Neoaves,Passeriformes,Sittidae,Sitta,Sitta pygmaea
Neoaves,Passeriformes,Sittidae,Sitta,Sitta pusilla
Neoaves,Passeriformes,Sittidae,Sitta,Sitta whiteheadi
Neoaves,Passeriformes,Sittidae,Sitta,Sitta ledanti
Neoaves,Passeriformes,Sittidae,Sitta,Sitta krueperi
Neoaves,Passeriformes,Sittidae,Sitta,Sitta yunnanensis
Neoaves,Passeriformes,Sittidae,Sitta,Sitta canadensis
Neoaves,Passeriformes,Sittidae,Sitta,Sitta villosa
Neoaves,Passeriformes,Sittidae,Sitta,Sitta leucopsis
Neoaves,Passeriformes,Sittidae,Sitta,Sitta przewalskii
Neoaves,Passeriformes,Sittidae,Sitta,Sitta carolinensis
Neoaves,Passeriformes,Sittidae,Sitta,Sitta neumayer
Neoaves,Passeriformes,Sittidae,Sitta,Sitta tephronota
Neoaves,Passeriformes,Sittidae,Sitta,Sitta frontalis
Neoaves,Passeriformes,Sittidae,Sitta,Sitta solangiae
Neoaves,Passeriformes,Sittidae,Sitta,Sitta oenochlamys
Neoaves,Passeriformes,Sittidae,Sitta,Sitta azurea
Neoaves,Passeriformes,Sittidae,Sitta,Sitta magna
Neoaves,Passeriformes,Sittidae,Sitta,Sitta formosa
Neoaves,Passeriformes,Tichodromidae,Tichodroma,Tichodroma muraria
Neoaves,Passeriformes,Certhiidae,Certhia,Certhia familiaris
Neoaves,Passeriformes,Certhiidae,Certhia,Certhia hodgsoni
Neoaves,Passeriformes,Certhiidae,Certhia,Certhia americana
Neoaves,Passeriformes,Certhiidae,Certhia,Certhia brachydactyla
Neoaves,Passeriformes,Certhiidae,Certhia,Certhia himalayana
Neoaves,Passeriformes,Certhiidae,Certhia,Certhia nipalensis
Neoaves,Passeriformes,Certhiidae,Certhia,Certhia discolor
Neoaves,Passeriformes,Certhiidae,Certhia,Certhia manipurensis
Neoaves,Passeriformes,Certhiidae,Certhia,Certhia tianquanensis
Neoaves,Passeriformes,Certhiidae,Salpornis,Salpornis spilonota
Neoaves,Passeriformes,Certhiidae,Salpornis,Salpornis salvadori
Neoaves,Passeriformes,Mimidae,Dumetella,Dumetella carolinensis
Neoaves,Passeriformes,Mimidae,Melanoptila,Melanoptila glabrirostris
Neoaves,Passeriformes,Mimidae,Mimus,Mimus polyglottos
Neoaves,Passeriformes,Mimidae,Mimus,Mimus gilvus
Neoaves,Passeriformes,Mimidae,Mimus,Mimus gundlachii
Neoaves,Passeriformes,Mimidae,Mimus,Mimus thenca
Neoaves,Passeriformes,Mimidae,Mimus,Mimus longicaudatus
Neoaves,Passeriformes,Mimidae,Mimus,Mimus saturninus
Neoaves,Passeriformes,Mimidae,Mimus,Mimus patagonicus
Neoaves,Passeriformes,Mimidae,Mimus,Mimus triurus
Neoaves,Passeriformes,Mimidae,Mimus,Mimus dorsalis
Neoaves,Passeriformes,Mimidae,Mimus,Mimus parvulus
Neoaves,Passeriformes,Mimidae,Mimus,Mimus trifasciatus
Neoaves,Passeriformes,Mimidae,Mimus,Mimus macdonaldi
Neoaves,Passeriformes,Mimidae,Mimus,Mimus melanotis
Neoaves,Passeriformes,Mimidae,Mimus,Mimus graysoni
Neoaves,Passeriformes,Mimidae,Oreoscoptes,Oreoscoptes montanus
Neoaves,Passeriformes,Mimidae,Toxostoma,Toxostoma rufum
Neoaves,Passeriformes,Mimidae,Toxostoma,Toxostoma longirostre
Neoaves,Passeriformes,Mimidae,Toxostoma,Toxostoma guttatum
Neoaves,Passeriformes,Mimidae,Toxostoma,Toxostoma cinereum
Neoaves,Passeriformes,Mimidae,Toxostoma,Toxostoma bendirei
Neoaves,Passeriformes,Mimidae,Toxostoma,Toxostoma ocellatum
Neoaves,Passeriformes,Mimidae,Toxostoma,Toxostoma curvirostre
Neoaves,Passeriformes,Mimidae,Toxostoma,Toxostoma redivivum
Neoaves,Passeriformes,Mimidae,Toxostoma,Toxostoma crissale
Neoaves,Passeriformes,Mimidae,Toxostoma,Toxostoma lecontei
Neoaves,Passeriformes,Mimidae,Ramphocinclus,Ramphocinclus brachyurus
Neoaves,Passeriformes,Mimidae,Melanotis,Melanotis caerulescens
Neoaves,Passeriformes,Mimidae,Melanotis,Melanotis hypoleucus
Neoaves,Passeriformes,Mimidae,Allenia,Allenia fusca
Neoaves,Passeriformes,Mimidae,Margarops,Margarops fuscatus
Neoaves,Passeriformes,Mimidae,Cinclocerthia,Cinclocerthia ruficauda
Neoaves,Passeriformes,Mimidae,Cinclocerthia,Cinclocerthia gutturalis
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis metallica
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis circumscripta
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis mystacea
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis cantoroides
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis crassa
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis feadensis
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis insularis
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis magna
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis brunneicapillus
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis grandis
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis dichroa
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis zelandica
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis striata
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis fusca
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis santovestris
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis panayensis
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis mysolensis
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis minor
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis opaca
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis pelzelni
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis tabuensis
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis atrifusca
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis corvina
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis mavornata
Neoaves,Passeriformes,Sturnidae,Aplonis,Aplonis cinerascens
Neoaves,Passeriformes,Sturnidae,Mino,Mino dumontii
Neoaves,Passeriformes,Sturnidae,Mino,Mino kreffti
Neoaves,Passeriformes,Sturnidae,Mino,Mino anais
Neoaves,Passeriformes,Sturnidae,Basilornis,Basilornis celebensis
Neoaves,Passeriformes,Sturnidae,Basilornis,Basilornis galeatus
Neoaves,Passeriformes,Sturnidae,Basilornis,Basilornis corythaix
Neoaves,Passeriformes,Sturnidae,Basilornis,Basilornis mirandus
Neoaves,Passeriformes,Sturnidae,Sarcops,Sarcops calvus
Neoaves,Passeriformes,Sturnidae,Streptocitta,Streptocitta albicollis
Neoaves,Passeriformes,Sturnidae,Streptocitta,Streptocitta albertinae
Neoaves,Passeriformes,Sturnidae,Enodes,Enodes erythrophris
Neoaves,Passeriformes,Sturnidae,Scissirostrum,Scissirostrum dubium
Neoaves,Passeriformes,Sturnidae,Saroglossa,Saroglossa spilopterus
Neoaves,Passeriformes,Sturnidae,Ampeliceps,Ampeliceps coronatus
Neoaves,Passeriformes,Sturnidae,Gracula,Gracula ptilogenys
Neoaves,Passeriformes,Sturnidae,Gracula,Gracula religiosa
Neoaves,Passeriformes,Sturnidae,Gracula,Gracula indica
Neoaves,Passeriformes,Sturnidae,Gracula,Gracula robusta
Neoaves,Passeriformes,Sturnidae,Gracula,Gracula enganensis
Neoaves,Passeriformes,Sturnidae,Acridotheres,Acridotheres grandis
Neoaves,Passeriformes,Sturnidae,Acridotheres,Acridotheres cristatellus
Neoaves,Passeriformes,Sturnidae,Acridotheres,Acridotheres javanicus
Neoaves,Passeriformes,Sturnidae,Acridotheres,Acridotheres cinereus
Neoaves,Passeriformes,Sturnidae,Acridotheres,Acridotheres fuscus
Neoaves,Passeriformes,Sturnidae,Acridotheres,Acridotheres albocinctus
Neoaves,Passeriformes,Sturnidae,Acridotheres,Acridotheres ginginianus
Neoaves,Passeriformes,Sturnidae,Acridotheres,Acridotheres tristis
Neoaves,Passeriformes,Sturnidae,Acridotheres,Acridotheres melanopterus
Neoaves,Passeriformes,Sturnidae,Acridotheres,Acridotheres burmannicus
Neoaves,Passeriformes,Sturnidae,Spodiopsar,Spodiopsar sericeus
Neoaves,Passeriformes,Sturnidae,Spodiopsar,Spodiopsar cineraceus
Neoaves,Passeriformes,Sturnidae,Gracupica,Gracupica nigricollis
Neoaves,Passeriformes,Sturnidae,Gracupica,Gracupica contra
Neoaves,Passeriformes,Sturnidae,Agropsar,Agropsar sturninus
Neoaves,Passeriformes,Sturnidae,Agropsar,Agropsar philippensis
Neoaves,Passeriformes,Sturnidae,Sturnia,Sturnia sinensis
Neoaves,Passeriformes,Sturnidae,Sturnia,Sturnia malabarica
Neoaves,Passeriformes,Sturnidae,Sturnia,Sturnia erythropygia
Neoaves,Passeriformes,Sturnidae,Sturnia,Sturnia blythii
Neoaves,Passeriformes,Sturnidae,Sturnia,Sturnia pagodarum
Neoaves,Passeriformes,Sturnidae,Sturnornis,Sturnornis albofrontatus
Neoaves,Passeriformes,Sturnidae,Leucopsar,Leucopsar rothschildi
Neoaves,Passeriformes,Sturnidae,Fregilupus,Fregilupus varius
Neoaves,Passeriformes,Sturnidae,Necropsar,Necropsar rodericanus
Neoaves,Passeriformes,Sturnidae,Pastor,Pastor roseus
Neoaves,Passeriformes,Sturnidae,Sturnus,Sturnus vulgaris
Neoaves,Passeriformes,Sturnidae,Sturnus,Sturnus unicolor
Neoaves,Passeriformes,Sturnidae,Creatophora,Creatophora cinerea
Neoaves,Passeriformes,Sturnidae,Notopholia,Notopholia corusca
Neoaves,Passeriformes,Sturnidae,Hylopsar,Hylopsar purpureiceps
Neoaves,Passeriformes,Sturnidae,Hylopsar,Hylopsar cupreocauda
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis nitens
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis chalybaeus
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis chloropterus
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis elisabeth
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis chalcurus
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis splendidus
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis ornatus
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis iris
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis purpureus
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis purpuroptera
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis caudatus
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis regius
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis mevesii
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis australis
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis acuticaudus
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis superbus
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis hildebrandti
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis shelleyi
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis pulcher
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis unicolor
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis fischeri
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis bicolor
Neoaves,Passeriformes,Sturnidae,Lamprotornis,Lamprotornis albicapillus
Neoaves,Passeriformes,Sturnidae,Hartlaubius,Hartlaubius auratus
Neoaves,Passeriformes,Sturnidae,Cinnyricinclus,Cinnyricinclus leucogaster
Neoaves,Passeriformes,Sturnidae,Onychognathus,Onychognathus morio
Neoaves,Passeriformes,Sturnidae,Onychognathus,Onychognathus tenuirostris
Neoaves,Passeriformes,Sturnidae,Onychognathus,Onychognathus fulgidus
Neoaves,Passeriformes,Sturnidae,Onychognathus,Onychognathus walleri
Neoaves,Passeriformes,Sturnidae,Onychognathus,Onychognathus blythii
Neoaves,Passeriformes,Sturnidae,Onychognathus,Onychognathus frater
Neoaves,Passeriformes,Sturnidae,Onychognathus,Onychognathus tristramii
Neoaves,Passeriformes,Sturnidae,Onychognathus,Onychognathus nabouroup
Neoaves,Passeriformes,Sturnidae,Onychognathus,Onychognathus salvadorii
Neoaves,Passeriformes,Sturnidae,Onychognathus,Onychognathus albirostris
Neoaves,Passeriformes,Sturnidae,Onychognathus,Onychognathus neumanni
Neoaves,Passeriformes,Sturnidae,Poeoptera,Poeoptera stuhlmanni
Neoaves,Passeriformes,Sturnidae,Poeoptera,Poeoptera kenricki
Neoaves,Passeriformes,Sturnidae,Poeoptera,Poeoptera lugubris
Neoaves,Passeriformes,Sturnidae,Poeoptera,Poeoptera sharpii
Neoaves,Passeriformes,Sturnidae,Poeoptera,Poeoptera femoralis
Neoaves,Passeriformes,Sturnidae,Grafisia,Grafisia torquata
Neoaves,Passeriformes,Sturnidae,Speculipastor,Speculipastor bicolor
Neoaves,Passeriformes,Sturnidae,Neocichla,Neocichla gutturalis
Neoaves,Passeriformes,Sturnidae,Rhabdornis,Rhabdornis mystacalis
Neoaves,Passeriformes,Sturnidae,Rhabdornis,Rhabdornis inornatus
Neoaves,Passeriformes,Sturnidae,Rhabdornis,Rhabdornis grandis
Neoaves,Passeriformes,Buphagidae,Buphagus,Buphagus africanus
Neoaves,Passeriformes,Buphagidae,Buphagus,Buphagus erythrorynchus
Neoaves,Passeriformes,Turdidae,Neocossyphus,Neocossyphus rufus
Neoaves,Passeriformes,Turdidae,Neocossyphus,Neocossyphus poensis
Neoaves,Passeriformes,Turdidae,Stizorhina,Stizorhina fraseri
Neoaves,Passeriformes,Turdidae,Stizorhina,Stizorhina finschi
Neoaves,Passeriformes,Turdidae,Geokichla,Geokichla schistacea
Neoaves,Passeriformes,Turdidae,Geokichla,Geokichla dumasi
Neoaves,Passeriformes,Turdidae,Geokichla,Geokichla joiceyi
Neoaves,Passeriformes,Turdidae,Geokichla,Geokichla interpres
Neoaves,Passeriformes,Turdidae,Geokichla,Geokichla leucolaema
Neoaves,Passeriformes,Turdidae,Geokichla,Geokichla erythronota
Neoaves,Passeriformes,Turdidae,Geokichla,Geokichla mendeni
